#{"t_start": 1605828617.4690127, "env_id": "ChromeDinoHandrafted_accl-v0"}
r,l,t
5.97,82,9259.915572
10.83,133,9277.699602
5.76,80,9288.343713
1.24,137,9306.888145
12.52,151,9326.961962
0.43,128,9344.222916
8.0,104,9358.92349
9.63,120,9375.359325
-6.75,54,9382.302714
6.65,89,9394.467822
5.73,80,9405.487051
-9.01,30,9409.844782
9.1,115,9425.031375
-1.4,109,9439.435638
7.39,97,9452.640738
5.48,77,9463.23806
6.52,88,9474.991195
10.38,128,9492.540985
8.79,111,9507.440879
10.0,124,9524.032886
8.36,107,9538.441499
2.51,46,9544.744437
8.9,112,9559.113986
6.41,86,9570.179691
6.71,90,9581.783392
7.64,99,9595.016151
7.96,103,9608.449303
8.43,108,9622.915547
7.84,101,9636.221047
6.37,86,9647.314789
0.93,132,9664.413615
-6.87,52,9670.884193
7.85,101,9683.815679
9.29,115,9698.423597
7.59,98,9710.853031
2.66,150,9729.294216
20.36,229,9758.446179
15.45,179,9781.107546
8.04,103,9793.805107
15.03,175,9816.109038
13.06,154,9835.357113
4.07,164,9855.88706
2.9,50,9862.103011
7.45,97,9874.387444
11.84,142,9892.526408
7.2,94,9904.217186
18.26,207,9930.01581
4.19,166,9950.632072
-6.62,55,9957.663822
5.96,184,9980.922424
10.4,127,9997.01325
-6.11,60,10004.686627
8.02,103,10017.794368
16.51,190,10042.175473
8.62,109,10056.308755
7.89,101,10069.425861
1.19,135,10086.617146
7.82,101,10100.063587
9.1,114,10114.453281
14.37,168,10136.531381
2.38,148,10155.965264
7.46,200,10181.979234
-4.08,81,10192.593612
15.36,179,10215.486937
7.25,95,10227.646323
6.49,87,10238.959353
-1.89,103,10252.45086
5.94,81,10262.730363
9.97,123,10278.885219
10.57,129,10295.111264
10.1,124,10310.68261
6.71,89,10321.970332
10.67,130,10338.44463
3.03,155,10359.186424
4.64,171,10380.869487
15.8,182,10403.792569
6.12,83,10414.561174
10.69,130,10431.282134
10.59,129,10447.706044
9.42,118,10462.877144
9.07,216,10490.531562
10.99,134,10507.798364
18.42,210,10535.50632
8.89,112,10549.866934
2.53,46,10555.496706
19.55,222,10583.831283
18.71,213,10611.450777
9.52,118,10626.597213
6.28,85,10637.716584
10.39,127,10653.697769
23.55,261,10687.345686
6.83,90,10698.43829
1.67,140,10716.666615
12.01,144,10735.222123
10.32,127,10751.583151
3.76,59,10759.208621
5.75,80,10769.797101
-7.07,50,10776.190978
8.14,105,10789.956875
3.62,58,10797.68791
7.87,102,10811.334764
8.61,110,10825.68909
1.55,140,10844.555814
7.74,100,10857.840957
10.3,126,10874.029894
8.56,108,10888.189858
8.25,105,10902.23146
1.26,137,10920.35192
5.75,80,10931.018857
6.31,86,10942.762562
10.79,236,10974.095246
7.29,96,10987.464039
8.8,112,11002.188855
7.49,202,11029.363888
11.31,137,11047.612271
8.86,112,11062.28691
7.99,103,11075.917932
-5.28,69,11085.440559
12.82,154,11106.202909
8.26,106,11120.169954
1.16,32,11124.709741
1.76,38,11129.294991
7.15,95,11142.475724
2.98,156,11163.605006
11.76,144,11183.836939
2.51,46,11189.496191
1.26,33,11193.977938
2.99,51,11200.959503
6.42,87,11212.66119
5.15,74,11222.577965
9.88,123,11239.089779
1.47,35,11243.644909
7.56,99,11257.198201
9.18,116,11272.98932
-6.25,59,11281.089704
4.57,68,11291.610576
-0.45,120,11309.521915
8.83,112,11324.95119
5.85,81,11335.819712
-5.67,65,11344.403199
9.2,116,11360.171776
8.41,107,11374.4522
7.95,103,11388.372588
5.63,79,11399.183935
9.45,119,11416.047727
9.69,121,11432.640147
11.0,135,11450.59436
7.77,102,11464.333919
5.28,75,11474.648923
9.44,118,11490.25387
1.73,142,11509.347365
7.93,103,11523.916058
-8.61,34,11528.331645
16.24,189,11554.257064
17.48,202,11582.049522
8.18,106,11596.510295
6.76,91,11609.733967
10.11,125,11626.521178
5.09,73,11636.835226
-6.52,56,11643.814678
6.1,83,11654.93165
5.96,82,11666.418432
1.76,142,11685.121867
9.58,119,11701.088451
5.79,185,11726.286044
5.37,76,11736.52865
3.83,60,11744.927594
2.45,149,11765.386822
0.14,126,11782.715877
3.7,162,11804.430843
5.91,82,11815.825313
9.59,119,11831.450797
11.98,144,11850.495262
-4.5,77,11860.631577
-8.51,35,11865.007679
1.99,144,11884.173263
0.65,130,11901.58043
3.97,61,11909.315021
16.59,191,11934.400465
21.7,244,11965.977754
10.49,129,11982.861953
15.42,179,12006.630447
7.81,101,12019.719045
